Id,Fecha,Uva,Uvi,Reservas,BaseMonetaria,CirculacionMonetaria,BilletesPoderPublico,EfectivoEntidadesFinancieras,DeposBancosCtaCtePesos,LebacEfectivo,LebacColocacion,DeposEfectivoEntidadesFinancieras,EnCuentasCorrientes,EnCajaAhorros,APlazo,OtrosDepos,M2Privado,LebacTasa35Dias,PaseActivas,PasePasivas,PrestamosEntidadesFinancierasSectorPrivado,TasasBaibar,TasasDepos30Dias,Badlar,TipoCambioReferencia,Cer
1945,2010-10-21,,,51768.0,141599.0,110829.0,96460.0,14369.0,30770.0,70518.0,75162.0,350138.0,87217.0,82310.0,163858.0,16753.0,32.5,,11.0,,178616.0,10.14,9.67,10.6875,3.9602,2.5832
1946,2010-10-22,,,51708.0,142654.0,110767.0,96817.0,13950.0,31887.0,70518.0,75162.0,350264.0,87312.0,82748.0,163950.0,16253.0,32.5,,11.0,,179689.0,10.76,9.1,10.8125,3.9577,2.5838
1947,2010-10-25,,,51806.0,142128.0,110932.0,96335.0,14597.0,31196.0,70518.0,75162.0,351568.0,89543.0,82145.0,163109.0,16771.0,32.7,,11.0,,180219.0,11.36,9.75,10.875,3.9565,2.5856
1948,2010-10-26,,,51863.0,139953.0,111160.0,95889.0,15271.0,28793.0,70518.0,75162.0,350961.0,88093.0,82717.0,163774.0,16377.0,32.8,,11.0,,180953.0,11.36,7.97,10.6875,3.9558,2.5862
1949,2010-10-28,,,51920.0,140818.0,111456.0,96048.0,15408.0,29362.0,69351.0,73974.0,352437.0,87533.0,84650.0,163191.0,17063.0,33.0,,11.0,,181351.0,11.01,8.96,10.6875,3.9588,2.5874
1950,2010-10-29,,,51918.0,140516.0,111627.0,96690.0,14937.0,28889.0,69351.0,73974.0,353402.0,84387.0,88523.0,163708.0,16784.0,33.1,,11.0,,181904.0,10.01,9.72,10.875,3.957,2.588
1951,2010-11-01,,,52018.0,144901.0,111738.0,97586.0,14152.0,33163.0,69351.0,73974.0,352451.0,81808.0,90372.0,162725.0,17545.0,33.0,,11.0,,182112.0,9.82,8.74,10.9375,3.958,2.5898
1952,2010-11-02,,,52119.0,144168.0,111965.0,97977.0,13988.0,32203.0,69351.0,73974.0,352322.0,80810.0,91142.0,163464.0,16906.0,33.2,,11.0,,182149.0,9.83,9.18,11.0625,3.9585,2.5904
1953,2010-11-03,,,52211.0,145153.0,112111.0,98686.0,13425.0,33042.0,69121.0,73562.0,351075.0,78800.0,91731.0,163607.0,16937.0,33.3,,11.0,,181594.0,9.51,8.88,10.625,3.9567,2.5911
1954,2010-11-04,,,52291.0,144790.0,112214.0,99617.0,12597.0,32576.0,69121.0,73562.0,350901.0,77410.0,92557.0,164272.0,16662.0,33.4,,11.0,,181762.0,9.53,9.81,10.5,3.9572,2.5917
1955,2010-11-05,,,52284.0,142595.0,112379.0,100904.0,11475.0,30216.0,69121.0,73562.0,349452.0,74803.0,92811.0,164930.0,16908.0,33.5,,11.0,,182144.0,9.32,9.14,10.75,3.9578,2.5923
1956,2010-11-08,,,52261.0,143522.0,112436.0,101359.0,11077.0,31086.0,69121.0,73562.0,348552.0,75912.0,90823.0,164121.0,17695.0,33.5,,11.0,,182291.0,9.38,9.0,10.875,3.9595,2.5944
1957,2010-11-09,,,52293.0,143288.0,112628.0,100952.0,11676.0,30660.0,69121.0,73562.0,349465.0,76890.0,89860.0,164984.0,17731.0,33.4,,11.0,,182405.0,9.2,9.57,10.9375,3.9612,2.5951
1958,2010-11-10,,,52295.0,143458.0,112716.0,100558.0,12158.0,30742.0,70286.0,74736.0,350335.0,79123.0,88163.0,165584.0,17466.0,33.4,,11.0,,182180.0,9.19,9.73,10.8125,3.9623,2.5958
1959,2010-11-11,,,52274.0,144552.0,112781.0,100162.0,12619.0,31771.0,70286.0,74736.0,351934.0,80495.0,88123.0,165774.0,17541.0,33.4,,11.0,,182503.0,9.21,9.63,10.8125,3.9633,2.5966
1960,2010-11-12,,,52265.0,145336.0,112814.0,100176.0,12638.0,32522.0,70286.0,74736.0,351462.0,80203.0,87654.0,165970.0,17635.0,33.5,,11.0,,182739.0,9.11,8.91,10.6875,3.9632,2.5973
1961,2010-11-15,,,52251.0,145236.0,112831.0,99659.0,13172.0,32405.0,70286.0,74736.0,352111.0,82329.0,86419.0,165653.0,17710.0,33.6,,11.0,,183606.0,9.14,9.85,10.875,3.9662,2.5995
1962,2010-11-16,,,52216.0,143926.0,112793.0,99111.0,13682.0,31133.0,70286.0,74736.0,352494.0,82632.0,85855.0,166652.0,17354.0,33.5,,11.0,,183950.0,9.24,9.26,10.75,3.9695,2.6002
1963,2010-11-17,,,52239.0,144117.0,112771.0,98953.0,13818.0,31346.0,69994.0,74307.0,352430.0,82788.0,85797.0,166967.0,16879.0,33.6,,11.0,,183776.0,9.5,8.42,10.5625,3.976,2.6009
1964,2010-11-18,,,52326.0,144895.0,112832.0,99011.0,13821.0,32063.0,69994.0,74307.0,353640.0,83186.0,85812.0,167484.0,17159.0,33.6,,11.0,,184312.0,9.61,9.64,10.875,3.9725,2.6017
1965,2010-11-19,,,52373.0,146593.0,112959.0,99477.0,13482.0,33634.0,69994.0,74307.0,355290.0,84907.0,85561.0,167835.0,16987.0,33.7,,11.0,,184848.0,9.24,9.75,10.9375,3.9735,2.6024
1966,2010-11-23,,,52268.0,148185.0,113011.0,99235.0,13776.0,35174.0,69994.0,74307.0,355805.0,87769.0,84007.0,165713.0,18316.0,33.7,,11.0,,185732.0,9.14,9.36,10.75,3.9742,2.6053
1967,2010-11-24,,,52266.0,148779.0,113051.0,98751.0,14300.0,35728.0,69519.0,73763.0,357393.0,89887.0,83729.0,166083.0,17694.0,33.7,,11.0,,185721.0,9.22,9.55,10.75,3.9732,2.606
1968,2010-11-25,,,52262.0,149260.0,113275.0,98744.0,14531.0,35985.0,69519.0,73763.0,359852.0,91845.0,84586.0,166179.0,17243.0,33.8,,11.0,,186514.0,9.29,9.76,11.0,3.9735,2.6068
1969,2010-11-26,,,52157.0,147300.0,113531.0,98916.0,14615.0,33769.0,69519.0,73763.0,360701.0,90263.0,84639.0,169421.0,16378.0,33.8,,11.0,,187100.0,9.21,9.73,10.9375,3.9768,2.6075
1970,2010-11-29,,,51985.0,146530.0,113845.0,98678.0,15167.0,32685.0,69519.0,73763.0,360229.0,88869.0,85558.0,168339.0,17463.0,33.5,,11.0,,187589.0,9.31,9.1,10.6875,3.9825,2.6097
1971,2010-11-30,,,51896.0,145515.0,114167.0,98595.0,15572.0,31348.0,69519.0,73763.0,360409.0,85280.0,89563.0,168772.0,16794.0,33.6,,11.0,,188178.0,9.3,10.05,10.9375,3.984,2.6104
1972,2010-12-01,,,51820.0,154530.0,114466.0,99723.0,14743.0,40064.0,69233.0,73332.0,362948.0,87324.0,90941.0,167633.0,17050.0,33.6,,11.0,,188239.0,9.38,9.47,11.0,3.9855,2.6111
1973,2010-12-02,,,51816.0,155127.0,114914.0,100910.0,14004.0,40213.0,69246.0,73346.0,361040.0,85136.0,92706.0,166617.0,16582.0,33.6,,11.0,,188554.0,9.45,9.38,11.0,3.9802,2.6118
1974,2010-12-03,,,51958.0,154817.0,115376.0,102739.0,12637.0,39441.0,69254.0,73354.0,359023.0,81949.0,93912.0,166211.0,16952.0,33.5,,11.0,,188650.0,9.44,9.07,10.75,3.9795,2.6125
1975,2010-12-06,,,51962.0,155009.0,115691.0,104361.0,11330.0,39318.0,69257.0,73357.0,357907.0,80400.0,94993.0,164942.0,17573.0,33.3,,11.0,,189372.0,9.41,8.86,10.6875,3.9772,2.6147
1976,2010-12-07,,,51982.0,155526.0,116031.0,105217.0,10814.0,39495.0,69259.0,73359.0,356668.0,79585.0,93965.0,165755.0,17364.0,33.2,,11.0,,189967.0,9.3,10.0,11.1875,3.9782,2.6153
1977,2010-12-09,,,51944.0,153634.0,116477.0,105770.0,10707.0,37157.0,71779.0,75793.0,356685.0,80996.0,92712.0,164693.0,18284.0,33.3,,11.0,,190073.0,9.45,9.56,10.875,3.9775,2.6165
1978,2010-12-10,,,51958.0,154338.0,116743.0,105985.0,10758.0,37595.0,71779.0,75793.0,358225.0,81862.0,91877.0,166477.0,18010.0,33.4,,11.0,,190665.0,9.43,10.08,11.25,3.9762,2.6171
1979,2010-12-13,,,52069.0,154798.0,117651.0,105504.0,12147.0,37147.0,71779.0,75793.0,358934.0,84988.0,89943.0,164441.0,19564.0,33.5,,11.0,,190720.0,9.47,9.1,11.0,3.974,2.619
1980,2010-12-14,,,52111.0,154921.0,118734.0,105129.0,13605.0,36187.0,71779.0,75793.0,360043.0,86736.0,88926.0,165093.0,19288.0,33.4,,11.0,,190983.0,9.53,10.07,11.5,3.9732,2.6196
1981,2010-12-15,,,52057.0,154487.0,119473.0,105284.0,14189.0,35014.0,72816.0,75793.0,360431.0,89312.0,88320.0,164682.0,18118.0,33.4,,11.0,,191465.0,9.7,9.97,11.3125,3.9738,2.6202
1982,2010-12-16,,,52143.0,155093.0,119916.0,105560.0,14356.0,35177.0,70713.0,74637.0,360243.0,88672.0,88741.0,165077.0,17754.0,33.5,,11.0,,191516.0,9.73,9.78,11.125,3.9755,2.6208
1983,2010-12-17,,,52152.0,155537.0,120835.0,106525.0,14310.0,34702.0,70713.0,74637.0,362211.0,89601.0,89638.0,165252.0,17720.0,33.5,,11.0,,191931.0,9.65,8.35,11.0625,3.9755,2.6214
1984,2010-12-20,,,52223.0,156520.0,121988.0,107328.0,14660.0,34532.0,70713.0,74637.0,364403.0,92722.0,90057.0,162387.0,19237.0,33.3,,11.0,,192734.0,9.51,9.85,11.1875,3.9748,2.6233
1985,2010-12-21,,,52267.0,157046.0,122636.0,108084.0,14552.0,34410.0,70713.0,74637.0,364770.0,91328.0,91467.0,162755.0,19220.0,33.4,,11.0,,193703.0,9.57,9.76,11.375,3.9745,2.6239
1986,2010-12-22,,,52381.0,157834.0,123209.0,109705.0,13504.0,34625.0,71227.0,75122.0,364814.0,90558.0,93555.0,162607.0,18094.0,33.4,,11.0,,194894.0,9.5,9.49,11.3125,3.9738,2.6245
1987,2010-12-23,,,52346.0,158723.0,123462.0,111386.0,12076.0,35261.0,71227.0,75122.0,367272.0,92591.0,94457.0,162596.0,17629.0,33.5,,11.0,,195741.0,9.6,9.33,11.125,3.9753,2.6251
1988,2010-12-27,,,52358.0,158280.0,123547.0,111480.0,12067.0,34733.0,71227.0,75122.0,367471.0,93238.0,93431.0,161928.0,18875.0,33.5,,11.0,,196512.0,9.59,9.91,11.0625,3.9845,2.6276
1989,2010-12-28,,,52481.0,155544.0,123837.0,111831.0,12006.0,31707.0,71227.0,75122.0,368390.0,93271.0,93238.0,163548.0,18333.0,33.5,,11.0,,196838.0,9.62,10.17,11.3125,3.9857,2.6282
1990,2010-12-29,,,52585.0,155552.0,124126.0,112647.0,11479.0,31426.0,70578.0,74351.0,370458.0,107280.0,93884.0,151842.0,17452.0,33.6,,11.0,,197344.0,9.72,9.07,11.0,3.9818,2.6288
1991,2010-12-30,,,52145.0,160408.0,124535.0,113461.0,11074.0,35873.0,70578.0,74351.0,373452.0,108477.0,95956.0,152086.0,16934.0,33.6,,11.0,,197302.0,10.11,10.06,11.25,3.9758,2.6294
1992,2011-01-03,,,52179.0,162878.0,124766.0,113246.0,11520.0,38112.0,70578.0,74351.0,373372.0,107081.0,96911.0,151131.0,18250.0,33.6,,11.0,,197416.0,9.63,9.43,11.0625,3.9738,2.6319
1993,2011-01-04,,,52185.0,164389.0,125040.0,113156.0,11884.0,39349.0,70578.0,74351.0,372679.0,105985.0,97169.0,151943.0,17582.0,33.7,,11.0,,196861.0,9.58,10.0,11.25,3.973,2.6325
1994,2011-01-05,,,52215.0,163500.0,125293.0,113617.0,11676.0,38207.0,72025.0,75738.0,371751.0,103175.0,98558.0,152162.0,17856.0,33.7,,11.0,,196497.0,9.4,8.78,11.0,3.9725,2.6331
1995,2011-01-06,,,52197.0,163226.0,125536.0,114306.0,11230.0,37690.0,72025.0,75738.0,371470.0,101651.0,99934.0,152504.0,17382.0,33.8,,11.0,,196785.0,9.5,10.0,10.8125,3.9715,2.6337
1996,2011-01-07,,,52119.0,163083.0,126021.0,115050.0,10971.0,37062.0,72025.0,75738.0,370812.0,99689.0,99360.0,154367.0,17396.0,33.8,,11.0,,197088.0,9.36,8.23,11.0625,3.9738,2.6344
1997,2011-01-10,,,52141.0,163319.0,126771.0,114697.0,12074.0,36548.0,72025.0,75738.0,371077.0,101770.0,97306.0,153372.0,18630.0,33.7,,11.0,,197326.0,9.51,9.76,11.125,3.9788,2.6366
1998,2011-01-11,,,52201.0,163705.0,127194.0,114022.0,13172.0,36511.0,72025.0,75738.0,371897.0,104282.0,95226.0,154171.0,18218.0,33.6,,11.0,,197400.0,9.35,10.06,11.0625,3.977,2.6373
1999,2011-01-12,,,52206.0,164108.0,127445.0,113560.0,13885.0,36663.0,72634.0,76257.0,373653.0,106640.0,94014.0,154290.0,18709.0,33.5,,11.0,,197671.0,9.68,9.0,10.9375,3.9765,2.638
2000,2011-01-13,,,52307.0,165039.0,127649.0,113226.0,14423.0,37390.0,72634.0,76257.0,374489.0,96683.0,93383.0,165892.0,18531.0,33.5,,11.0,,197438.0,9.58,9.65,11.0625,3.975,2.6387
2001,2011-01-14,,,52331.0,165949.0,127645.0,113107.0,14538.0,38304.0,72634.0,76257.0,376042.0,97916.0,92748.0,167918.0,17460.0,33.5,,11.0,,197537.0,9.7,9.58,11.125,3.9777,2.6394
2002,2011-01-17,,,52329.0,164835.0,127643.0,112676.0,14967.0,37192.0,72634.0,76257.0,374031.0,97415.0,91226.0,167646.0,17745.0,33.4,,11.0,,198133.0,9.7,8.44,10.8125,3.9787,2.6415
2003,2011-01-18,,,52407.0,163861.0,127624.0,112119.0,15505.0,36237.0,72634.0,76257.0,374541.0,96657.0,90327.0,170087.0,17470.0,33.4,,11.0,,198180.0,9.79,10.26,11.4375,3.9803,2.6423
2004,2011-01-19,,,52468.0,162926.0,127559.0,111541.0,16018.0,35367.0,74050.0,77574.0,375943.0,98199.0,90407.0,170117.0,17221.0,33.4,,11.0,,198238.0,9.59,9.77,11.125,3.9828,2.643
2005,2011-01-20,,,52503.0,163443.0,127551.0,111474.0,16077.0,35892.0,74050.0,77574.0,378182.0,100430.0,90595.0,170386.0,16771.0,33.3,,11.0,,198761.0,9.64,9.52,11.125,3.9823,2.6437
2006,2011-01-21,,,52510.0,163534.0,127419.0,111488.0,15931.0,36115.0,74050.0,77574.0,379505.0,96607.0,90243.0,176116.0,16539.0,33.2,,11.0,,199116.0,9.61,9.66,11.125,3.9832,2.6444
2007,2011-01-24,,,52528.0,163758.0,127416.0,110956.0,16460.0,36342.0,74050.0,77574.0,379722.0,98151.0,89398.0,174991.0,17181.0,33.2,,11.0,,199813.0,9.65,9.28,11.0,3.9845,2.6465
2008,2011-01-25,,,52569.0,163718.0,127188.0,110347.0,16841.0,36530.0,74050.0,77574.0,381002.0,100168.0,89038.0,175138.0,16658.0,33.1,,11.0,,200581.0,9.56,10.33,11.5,3.9872,2.6472
2009,2011-01-26,,,52654.0,161439.0,127028.0,110276.0,16752.0,34411.0,74144.0,77631.0,381115.0,101662.0,89379.0,173350.0,16723.0,33.1,,11.0,,200646.0,9.37,9.95,11.0625,3.9888,2.648
2010,2011-01-27,,,52624.0,158851.0,126963.0,110309.0,16654.0,31888.0,74144.0,77631.0,379711.0,98731.0,90062.0,174432.0,16485.0,33.1,,11.0,,201176.0,9.38,10.03,11.0625,3.9913,2.6487
2011,2011-01-28,,,52574.0,158058.0,126936.0,110644.0,16292.0,31122.0,74144.0,77631.0,379838.0,96643.0,91391.0,174906.0,16898.0,33.1,,11.0,,201814.0,9.28,8.59,11.0,3.998,2.6494
2012,2011-01-31,,,52618.0,158604.0,127152.0,111158.0,15994.0,31452.0,74144.0,77631.0,379332.0,93073.0,94260.0,174660.0,17339.0,33.0,,11.0,,202426.0,9.36,9.9,11.125,4.0008,2.6515
2013,2011-02-01,,,52647.0,160506.0,127393.0,111396.0,15997.0,33113.0,74144.0,77631.0,379672.0,90995.0,96148.0,175413.0,17116.0,33.1,,11.0,,201831.0,9.5,8.18,11.0,4.0088,2.6523
2014,2011-02-02,,,52606.0,161986.0,127451.0,111988.0,15463.0,34535.0,75161.0,78575.0,378040.0,89460.0,96093.0,175444.0,17042.0,33.1,,11.0,,201344.0,9.48,9.35,10.875,4.0107,2.6531
2015,2011-02-03,,,52535.0,161767.0,127758.0,112747.0,15011.0,34009.0,75161.0,78575.0,377534.0,87848.0,97285.0,175395.0,17005.0,33.2,,11.0,,201374.0,9.28,9.7,11.125,4.0143,2.6539
2016,2011-02-04,,,52509.0,160937.0,127893.0,113824.0,14069.0,33044.0,75161.0,78575.0,376900.0,84357.0,99783.0,175867.0,16893.0,33.2,,11.0,,201951.0,9.26,8.95,11.0,4.0172,2.6547
2017,2011-02-07,,,52448.0,162653.0,128034.0,114503.0,13531.0,34619.0,75161.0,78575.0,376106.0,85234.0,96727.0,176157.0,17988.0,33.4,,11.0,,202755.0,9.41,8.23,10.8125,4.0187,2.657
2018,2011-02-08,,,52470.0,162591.0,128106.0,114366.0,13740.0,34485.0,75161.0,78575.0,376331.0,85764.0,95834.0,176984.0,17749.0,33.4,,11.0,,202229.0,9.61,9.94,11.25,4.0192,2.6576
2019,2011-02-09,,,52496.0,163522.0,128158.0,114070.0,14088.0,35364.0,76342.0,79599.0,377474.0,87625.0,94965.0,177052.0,17831.0,33.4,,11.0,,202068.0,9.51,9.73,11.25,4.0167,2.6583
2020,2011-02-10,,,52479.0,163688.0,128150.0,113746.0,14404.0,35538.0,76342.0,79599.0,377989.0,89415.0,93529.0,177207.0,17838.0,33.5,,11.0,,202699.0,9.35,9.89,11.0625,4.0183,2.659
2021,2011-02-11,,,52387.0,163805.0,128094.0,113432.0,14662.0,35711.0,76342.0,79599.0,378924.0,89756.0,93039.0,177674.0,18456.0,33.6,,11.0,,202454.0,9.36,9.47,11.0,4.022,2.6597
2022,2011-02-14,,,52373.0,164339.0,128003.0,112821.0,15182.0,36336.0,76342.0,79599.0,379851.0,92919.0,91387.0,177200.0,18344.0,33.9,,11.0,,202524.0,9.47,9.16,11.125,4.0235,2.6618
2023,2011-02-15,,,52357.0,163994.0,127753.0,112109.0,15644.0,36241.0,76342.0,79599.0,379707.0,92447.0,90371.0,179138.0,17750.0,34.0,,11.0,,203009.0,9.43,8.71,11.25,4.0248,2.6625
2024,2011-02-16,,,52419.0,162977.0,127574.0,111706.0,15868.0,35403.0,76701.0,80274.0,379876.0,91762.0,90208.0,180244.0,17661.0,34.1,,11.0,,203546.0,9.51,8.28,11.0625,4.0245,2.6631
2025,2011-02-17,,,52444.0,163361.0,127295.0,111451.0,15844.0,36066.0,76701.0,80274.0,380021.0,91694.0,89900.0,181419.0,17008.0,34.2,,11.0,,203218.0,9.4,10.11,11.4375,4.024,2.6638
2026,2011-02-18,,,52432.0,162081.0,127078.0,111444.0,15634.0,35003.0,76701.0,80274.0,382210.0,93940.0,89004.0,182043.0,17223.0,34.2,,11.0,,203321.0,9.35,9.89,10.9375,4.0248,2.6645
2027,2011-02-21,,,52431.0,162223.0,127012.0,111124.0,15888.0,35211.0,76701.0,80274.0,382447.0,94709.0,88622.0,181212.0,17904.0,34.5,,11.0,,204050.0,9.29,9.9,11.1875,4.0273,2.6666
2028,2011-02-22,,,52338.0,163347.0,126935.0,110585.0,16350.0,36412.0,76701.0,80274.0,384485.0,97932.0,87801.0,181559.0,17192.0,34.6,,11.0,,204493.0,9.28,10.18,11.1875,4.0282,2.6673
2029,2011-02-23,,,52332.0,160319.0,126872.0,110436.0,16436.0,33447.0,77985.0,81375.0,384915.0,98249.0,87742.0,181722.0,17202.0,34.7,,11.0,,204878.0,9.29,9.16,11.0625,4.0288,2.668
2030,2011-02-24,,,52362.0,161919.0,126807.0,110385.0,16422.0,35112.0,77985.0,81375.0,386181.0,97995.0,88884.0,182659.0,16644.0,34.8,,11.0,,205431.0,9.19,8.75,11.0625,4.0282,2.6687
2031,2011-02-25,,,52306.0,162992.0,127952.0,110929.0,17023.0,35040.0,77985.0,81375.0,387190.0,96668.0,90635.0,182818.0,17068.0,35.0,,11.0,,206105.0,9.21,9.84,10.75,4.0287,2.6694
2032,2011-02-28,,,52318.0,160387.0,128079.0,111419.0,16660.0,32308.0,77985.0,81375.0,386798.0,92927.0,93623.0,182187.0,18062.0,35.2,,11.0,,207051.0,9.57,8.86,11.0,4.0305,2.6714
2033,2011-03-01,,,52313.0,164681.0,128422.0,111750.0,16672.0,36259.0,77985.0,81375.0,386372.0,91151.0,95022.0,183133.0,17065.0,35.4,,11.0,,206353.0,9.68,9.76,11.3125,4.0308,2.672
2034,2011-03-02,,,52352.0,165898.0,128903.0,112667.0,16236.0,36995.0,78788.0,82124.0,385978.0,89391.0,95806.0,183818.0,16963.0,35.5,,11.0,,206225.0,9.69,9.97,11.125,4.0315,2.6727
2035,2011-03-03,,,52390.0,167221.0,129399.0,113475.0,15924.0,37822.0,78788.0,82124.0,386721.0,88236.0,97508.0,183922.0,17055.0,35.7,,11.0,,207012.0,9.64,8.49,11.125,4.0298,2.6733
2036,2011-03-04,,,52364.0,166922.0,129799.0,115235.0,14564.0,37123.0,78788.0,82124.0,384947.0,84049.0,99410.0,184595.0,16893.0,35.8,,11.0,,207963.0,9.91,9.39,11.0,4.0298,2.6739
2037,2011-03-09,,,52365.0,167692.0,129895.0,115746.0,14149.0,37797.0,78399.0,82670.0,380725.0,83399.0,95652.0,182393.0,19280.0,36.2,,11.0,,207678.0,9.77,8.78,11.125,4.0325,2.6771
2038,2011-03-10,,,52330.0,166721.0,129911.0,115254.0,14657.0,36810.0,78399.0,82670.0,384561.0,88436.0,94037.0,183131.0,18957.0,36.3,,11.0,,207824.0,9.77,9.98,11.0,4.032,2.6777
2039,2011-03-11,,,52379.0,166529.0,129786.0,115019.0,14767.0,36743.0,78399.0,82670.0,385643.0,90037.0,93231.0,183862.0,18514.0,36.4,,11.0,,207173.0,9.74,9.94,11.1875,4.0307,2.6783
2040,2011-03-14,,,52439.0,166933.0,129570.0,114146.0,15424.0,37363.0,78399.0,82670.0,386604.0,92859.0,91499.0,182854.0,19391.0,36.8,,11.0,,207150.0,9.69,8.89,11.125,4.0288,2.6802
2041,2011-03-15,,,52340.0,166650.0,129132.0,113246.0,15886.0,37518.0,78399.0,82670.0,387149.0,94137.0,90420.0,183631.0,18961.0,36.8,,11.0,,208003.0,9.69,8.25,11.1875,4.0325,2.6809
2042,2011-03-16,,,52342.0,164019.0,128697.0,112704.0,15993.0,35322.0,79612.0,83707.0,388106.0,94667.0,90439.0,184852.0,18147.0,36.9,,11.0,,208082.0,9.61,8.92,11.3125,4.0365,2.6815
2043,2011-03-17,,,52374.0,164935.0,128232.0,112405.0,15827.0,36703.0,79612.0,83707.0,388666.0,95250.0,90280.0,185780.0,17356.0,36.9,,11.0,,207613.0,9.58,8.93,11.125,4.0398,2.6821
2044,2011-03-18,,,52439.0,163115.0,128092.0,112436.0,15656.0,35023.0,79612.0,83707.0,388849.0,94844.0,89628.0,186740.0,17637.0,37.0,,11.0,,207676.0,9.88,8.21,11.125,4.0393,2.6828
2045,2011-03-21,,,52410.0,162938.0,128084.0,112081.0,16003.0,34854.0,79612.0,83707.0,389226.0,96663.0,88516.0,185935.0,18111.0,37.1,,11.0,,207835.0,9.56,8.67,11.3125,4.0408,2.6847
2046,2011-03-22,,,52502.0,163543.0,128099.0,111754.0,16345.0,35444.0,79612.0,83707.0,389938.0,98383.0,87907.0,186044.0,17605.0,37.1,,11.0,,207991.0,9.53,10.09,11.1875,4.0408,2.6853
2047,2011-03-23,,,52550.0,162240.0,128162.0,111883.0,16279.0,34078.0,80237.0,84269.0,389760.0,97614.0,88197.0,186669.0,17281.0,37.1,,11.0,,208427.0,9.36,10.04,11.375,4.0415,2.686
2048,2011-03-28,,,51667.0,163560.0,128236.0,110950.0,17286.0,35324.0,80237.0,84269.0,392021.0,100507.0,88092.0,184806.0,18616.0,37.1,,11.0,,209510.0,9.26,9.25,11.0625,4.0438,2.6891
2049,2011-03-29,,,51420.0,161559.0,127942.0,110398.0,17544.0,33617.0,80237.0,84269.0,393782.0,101943.0,87759.0,185842.0,18237.0,37.1,,11.0,,209649.0,9.47,10.2,11.3125,4.0453,2.6898
2050,2011-03-30,,,51334.0,157399.0,127723.0,110409.0,17314.0,29676.0,81023.0,85088.0,396553.0,101830.0,90108.0,186660.0,17954.0,37.1,,11.0,,210366.0,9.49,8.94,10.9375,4.0492,2.6904
2051,2011-03-31,,,51298.0,159290.0,127883.0,111170.0,16713.0,31407.0,81023.0,85088.0,396523.0,97735.0,94209.0,186825.0,17754.0,37.1,,11.0,,210879.0,9.32,10.03,11.125,4.052,2.6911
2052,2011-04-01,,,51302.0,166154.0,128253.0,112495.0,15758.0,37901.0,81023.0,85088.0,395290.0,95477.0,96120.0,187068.0,16626.0,37.1,,11.0,,211259.0,9.79,10.16,11.1875,4.0542,2.6917
2053,2011-04-04,,,51210.0,166516.0,128812.0,113571.0,15241.0,37704.0,81023.0,85088.0,393471.0,93772.0,95761.0,185760.0,18178.0,37.0,,11.0,,211328.0,9.42,8.91,11.1875,4.0522,2.6937
2054,2011-04-05,,,51330.0,167556.0,129127.0,114253.0,14874.0,38429.0,81023.0,85088.0,392223.0,91296.0,97425.0,186063.0,17439.0,37.1,,11.0,,211127.0,9.44,9.97,11.1875,4.0525,2.6944
2055,2011-04-06,,,51405.0,167586.0,129593.0,115301.0,14292.0,37993.0,81893.0,85845.0,391728.0,87718.0,100084.0,187128.0,16797.0,37.2,,11.0,,211467.0,9.3,10.31,11.4375,4.0535,2.695
2056,2011-04-07,,,51481.0,166996.0,130275.0,116267.0,14008.0,36721.0,81893.0,85845.0,390883.0,86769.0,99284.0,187798.0,17032.0,37.3,,11.0,,211888.0,9.27,10.45,11.375,4.0535,2.6958
2057,2011-04-08,,,51541.0,166395.0,130843.0,117024.0,13819.0,35552.0,81893.0,85845.0,391667.0,88129.0,98380.0,187503.0,17654.0,37.3,,11.0,,212609.0,9.41,8.61,11.0625,4.0502,2.6965
2058,2011-04-11,,,51605.0,168635.0,130856.0,116758.0,14098.0,37779.0,81893.0,85845.0,392122.0,90393.0,95459.0,187029.0,19240.0,37.4,,11.0,,212618.0,9.21,9.6,11.0625,4.0495,2.6988
2059,2011-04-12,,,51633.0,168438.0,130688.0,115868.0,14820.0,37750.0,81893.0,85845.0,393533.0,92697.0,94083.0,187775.0,18978.0,37.3,,11.0,,212999.0,9.31,10.11,11.25,4.0498,2.6995
2060,2011-04-13,,,51658.0,168356.0,130337.0,115284.0,15053.0,38019.0,83033.0,86967.0,395467.0,93953.0,93413.0,188835.0,19266.0,37.3,,11.0,,213015.0,9.12,8.31,11.25,4.0553,2.7003
2061,2011-04-14,,,51710.0,170120.0,130106.0,114943.0,15163.0,40014.0,83033.0,86967.0,397474.0,96360.0,93295.0,189682.0,18137.0,37.4,,11.0,,213355.0,9.09,8.39,11.25,4.0652,2.7011
2062,2011-04-15,,,51638.0,169251.0,129974.0,114861.0,15113.0,39277.0,83033.0,86967.0,397704.0,96122.0,93100.0,190685.0,17797.0,37.4,,11.0,,214035.0,9.12,8.93,11.25,4.0688,2.7018
2063,2011-04-18,,,51564.0,168836.0,129988.0,114253.0,15735.0,38848.0,83033.0,86967.0,397219.0,95330.0,92314.0,190626.0,18948.0,37.6,,11.0,,214454.0,9.17,8.26,11.0625,4.0733,2.7041
2064,2011-04-19,,,51642.0,168521.0,130033.0,113771.0,16262.0,38488.0,83033.0,86967.0,396480.0,93932.0,92133.0,192213.0,18202.0,37.6,,11.0,,215518.0,9.16,10.48,11.3125,4.0752,2.7048
